165368,4535966,2812578,3352673,4066236,2275629,-92,-126,1356,568,286,678,-50,1,-30,-49,22,1316,355,448,790,13,2,-32,
165368,4535966,2810258,3352673,4066236,2275629,-94,-138,1338,564,291,667,-53,2,-33,-55,19,1325,354,458,789,-3,-1,-30,
165368,4535966,2810258,3354972,4066236,2275629,-94,-137,1294,570,285,675,-51,2,-33,-41,23,1292,354,458,789,6,-3,-32,
165368,4535966,2810258,3354972,4065871,2275629,-90,-131,1344,570,285,675,-46,-3,-26,-38,34,1278,353,463,790,10,-3,-25,
165368,4535966,2810258,3354972,4065871,2278973,-98,-131,1329,569,281,676,-50,-2,-30,-46,17,1314,353,463,797,-1,-2,-32,
165368,4535966,2810258,3354972,4065871,2278973,-103,-127,1325,569,281,676,-50,250,-30,-54,21,1309,350,455,797,2,4,-36,
165368,4535966,2810258,3354972,4065871,2278973,-86,-131,1302,564,286,663,-52,-1,-23,-48,14,1320,353,455,799,1,4,-32,
165169,4535966,2810258,3354972,4065871,2278973,-100,-126,1317,564,286,663,-51,4,-21,-41,29,1281,353,455,799,6,-2,-29,
165169,4536068,2810258,3354972,4065871,2278973,-102,-131,1324,568,291,670,-48,2,-26,-36,11,1317,352,452,800,2,-1,-33,
165169,4536068,2810351,3354972,4065871,2278973,-103,-136,1309,568,281,678,-49,0,-29,-61,27,1323,352,452,800,-2,1,-34,
165169,4536068,2810351,3360278,4065871,2278973,-106,-123,1320,568,281,678,-46,5,-28,-59,31,1300,352,458,797,-7,-5,-32,
165169,4536068,2810351,3360278,4065349,2278973,-92,-129,1304,569,283,677,-51,6,-30,-66,19,1328,352,458,797,255,3,-31,
165169,4536068,2810351,3360278,4065349,2278428,-95,-127,1355,569,283,677,-54,-1,-28,-53,25,1265,352,465,780,4,2,-30,
165169,4536068,2810351,3360278,4065349,2278428,-112,-129,1310,566,289,678,-55,-3,-30,-45,27,1287,353,454,779,7,4,-28,
165169,4536068,2810351,3360278,4065349,2278428,-81,-127,1331,568,286,670,-49,7,-27,-44,16,1335,353,454,779,2,-2,-32,
165312,4536068,2810351,3360278,4065349,2278428,-97,-125,1310,568,286,670,-54,3,-32,-46,23,1319,355,454,787,-4,3,-38,
165312,4535963,2810351,3360278,4065349,2278428,-93,-129,1344,568,282,681,-51,4,-32,-60,17,1306,355,454,787,-1,0,-36,
165312,4535963,2812773,3360278,4065349,2278428,-91,-121,1320,568,282,681,-45,8,-29,-45,23,1290,353,460,786,-6,-3,-36,
165312,4535963,2812773,3359169,4065349,2278428,-93,-123,1353,564,289,675,-47,1,-32,-61,16,1317,353,460,786,-7,-1,-31,
